"id","ident","type","name","latitude_deg","longitude_deg","elevation_ft","continent","iso_country","iso_region","municipality","scheduled_service","gps_code","iata_code","local_code","home_link","wikipedia_link","keywords"
9345,"2CL0","heliport","Commerce Business Park Heliport",33.9866981506348,-118.161003112793,135,"NA","US","US-CA","City of Commerce","no","2CL0",,"2CL0",,,
9346,"2CL1","heliport","Canyon Creek Heliport",37.1082992553711,-121.796997070312,695,"NA","US","US-CA","Morgan Hill","no","2CL1",,"2CL1",,,
9347,"2CL2","small_airport","Mc Cabe Ranch Airport",39.0110015869,-122.097999573,65,"NA","US","US-CA","Arbuckle","no","2CL2",,"2CL2",,,
9348,"2CL3","small_airport","Longbell Ranch Airport",41.6421012878418,-121.889999389648,4607,"NA","US","US-CA","Tennant","no","2CL3",,"2CL3",,,
9349,"2CL4","heliport","American Display Heliport",40.5220985412598,-122.304000854492,503,"NA","US","US-CA","Redding","no","2CL4",,"2CL4",,,
9350,"2CL5","heliport","Kovr Heliport",38.5915985107422,-121.544998168945,20,"NA","US","US-CA","West Sacramento","no","2CL5",,"2CL5",,,
9351,"2CL6","heliport","St John's Regional Medical Center Heliport",34.2167015075684,-119.157997131348,76,"NA","US","US-CA","Oxnard","no","2CL6",,"2CL6",,,
9352,"2CL7","heliport","Glendale Plaza Emergency Heliport",34.1556015014648,-118.259002685547,904,"NA","US","US-CA","Glendale","no","2CL7",,"2CL7",,,
9353,"2CL8","heliport","Inland Valley Reg Med Ctr Heliport",33.5924987793,-117.236999512,1327,"NA","US","US-CA","Wildomar","no","2CL8",,"2CL8",,,
9354,"2CL9","small_airport","Mustang Airport",38.334400177002,-121.304000854492,45,"NA","US","US-CA","Galt","no","2CL9",,"2CL9",,,
45306,"2CN2","heliport","Dept. Of Water And Power Granada Hills Heliport",34.289028,-118.471111,1124,"NA","US","US-CA","Los Angeles","no","2CN2",,"2CN2",,,
45315,"2CN3","small_airport","Tenaja Valley Airport",33.511111,-117.328611,2350,"NA","US","US-CA","Murrieta","no","2CN3",,"2CN3",,,
14060,"2CN4","small_airport","Paramount Farms Airport",35.6663888889,-119.896388889,617,"NA","US","US-CA","Lost Hills","no","2CN4",,"2CN4",,,"Formerly 7CA0"
46084,"2CN5","heliport","Regional Medical Center Of San Jose H1 Heliport",37.3625,-121.850278,107,"NA","US","US-CA","San Jose","no","2CN5",,"2CN5",,,
45305,"2CN6","heliport","Department Of Water & Power Los Angeles Heliport",34.058056,-118.248611,654,"NA","US","US-CA","Los Angeles","no","2CN6",,"2CN6",,,
45312,"2CN7","heliport","Qualcomm Building N Heliport",32.895694,-117.196083,486,"NA","US","US-CA","San Diego","no","2CN7",,"2CN7",,,
45310,"2CN8","small_airport","Lake Arrowhead Airport",34.304167,-117.151389,4610,"NA","US","US-CA","Lake Arrowhead","no","2CN8",,"2CN8",,,
9355,"2CO0","heliport","Heli-Support Ii Heliport",40.5835990905762,-106.985000610352,4935,"NA","US","US-CO","Fort Collins","no","2CO0",,"2CO0",,,
9356,"2CO1","small_airport","Cherokee Trail Ranch Airport",39.1105003356934,-104.583999633789,7240,"NA","US","US-CO","Peyton","no","2CO1",,"2CO1",,,
9357,"2CO2","small_airport","CMRS Airdrome Airport",38.5402984619,-106.105003357,7872,"NA","US","US-CO","Poncha Springs","no","2CO2",,"2CO2",,,
9358,"2CO3","small_airport","Jackrabbit Strip",40.375,-104.873001098633,5000,"NA","US","US-CO","Milliken","no","2CO3",,"2CO3",,,
9359,"2CO4","heliport","Presbyterian/St Luke's Medical Center Heliport",39.7494010925293,-104.96900177002,5291,"NA","US","US-CO","Denver","no","2CO4",,"2CO4",,,
9360,"2CO5","small_airport","Edenway Airport",38.3471984863281,-104.63200378418,4970,"NA","US","US-CO","Pueblo","no","2CO5",,"2CO5",,,
9361,"2CO6","heliport","Manor House Heliport",39.5868988037109,-105.168998718262,6220,"NA","US","US-CO","Littleton","no","2CO6",,"2CO6",,,
9362,"2CO7","heliport","St Mary-Corwin Hospital Heliport",38.2336006164551,-104.623001098633,4817,"NA","US","US-CO","Pueblo","no","2CO7",,"2CO7",,,
9363,"2CO8","heliport","East Morgan County Hospital Heliport",40.25830078125,-103.649002075195,4280,"NA","US","US-CO","Brush","no","2CO8",,"2CO8",,,
9364,"2CO9","heliport","Lands End Heliport",39.072167,-108.511167,4630,"NA","US","US-CO","Grand Junction","no","2CO9",,"2CO9",,,
9365,"2D1","small_airport","Barber Airport",40.9709014892578,-81.0998001098633,1062,"NA","US","US-OH","Alliance","no","2D1",,"2D1",,,
9366,"2D3","seaplane_base","Gooding Lake Seaplane Base",61.6277008056641,-149.238998413086,500,"NA","US","US-AK","Palmer","no","2D3",,"2D3",,,
9367,"2D6","heliport","Bannock Heliport",40.1069984436035,-80.9754028320312,1100,"NA","US","US-OH","Bannock","no","2D6",,"2D6",,,
9368,"2D7","small_airport","Beach City Airport",40.646598815918,-81.5560989379883,984,"NA","US","US-OH","Beach City","no","2D7",,"2D7",,,
9369,"2DE2","small_airport","Willaview Airport",38.8549995422363,-75.5721969604492,63,"NA","US","US-DE","Farmington","no","2DE2",,"2DE2",,,
9370,"2E2","small_airport","Sharpe's Strip",42.9515991210938,-82.7759017944336,810,"NA","US","US-MI","Emmett","no","2E2",,"2E2",,,
9372,"2E6","small_airport","Groton Municipal Airport",45.5344009399414,-98.095100402832,1305,"NA","US","US-SD","Groton","no","2E6",,"2E6",,,
9373,"2E8","small_airport","Cackleberry Airport",42.4249992370605,-83.8694000244141,890,"NA","US","US-MI","Dexter","no","2E8",,"2E8",,,
9374,"2F2","heliport","Circle U Heliport",43.4914016723633,-82.6235961914062,729,"NA","US","US-MI","Carsonville","no","2F2",,"2F2",,,
9375,"2F6","small_airport","Skiatook Municipal Airport",36.3550987243652,-96.0110015869141,670,"NA","US","US-OK","Skiatook","no","2F6",,"2F6",,,
9376,"2FA0","heliport","Kendall District Station Heliport",25.6956996917725,-80.3814010620117,60,"NA","US","US-FL","Miami","no","2FA0",,"2FA0",,,
9377,"2FA2","small_airport","Monroe Airpark",29.0188999176025,-82.1137008666992,75,"NA","US","US-FL","Belleview","no","2FA2",,"2FA2",,,
9378,"2FA3","heliport","Henderson Heliport",26.5186996459961,-82.1518020629883,8,"NA","US","US-FL","Bokeelia","no","2FA3",,"2FA3",,,
9379,"2FA4","small_airport","Southern Ranch Airport",26.3794994354248,-80.9456024169922,18,"NA","US","US-FL","Clewiston","no","2FA4",,"2FA4",,,
9380,"2FA5","small_airport","Thunderbird Air Park",29.4722003936768,-81.5719985961914,67,"NA","US","US-FL","Crescent City","no","2FA5",,"2FA5",,,
9381,"2FA6","small_airport","Freeflight International Airport",28.8111000061035,-82.0653991699219,55,"NA","US","US-FL","Coleman","no","2FA6",,"2FA6",,,
45346,"2FA8","heliport","Central Florida Regional Hospital Heliport",28.813681,-81.283731,17,"NA","US","US-FL","Sanford","no","2FA8",,"2FA8",,,
45354,"2FA9","small_airport","Mount Olive Farm Airport",30.336389,-83.783611,73,"NA","US","US-FL","Lamont","no","2FA9",,"2FA9",,,
9382,"2FD0","small_airport","Flints Flying Ranch Airport",29.9757995605469,-82.9073028564453,45,"NA","US","US-FL","Branford","no","2FD0",,"2FD0",,,
9383,"2FD1","small_airport","Hobby Hill STOLport",28.9755001068115,-81.918701171875,95,"NA","US","US-FL","Weirsdale","no","2FD1",,"2FD1",,,
9384,"2FD2","small_airport","Marjorie Kennan Rawlings Airport",29.47929955,-82.05329895,78,"NA","US","US-FL","Island Grove","no","2FD2",,"2FD2",,,
9385,"2FD3","heliport","Bayfront Medical Center Inc Heliport",27.7633991241455,-82.6423034667969,128,"NA","US","US-FL","St Petersburg","no","2FD3",,"2FD3",,,
9386,"2FD4","heliport","Port Everglades Heliport",26.0962009429932,-80.1137008666992,25,"NA","US","US-FL","Fort Lauderdale","no","2FD4",,"2FD4",,,
9387,"2FD5","heliport","Adventure Island Heliport",24.7343006134033,-81.0186996459961,3,"NA","US","US-FL","Marathon","no","2FD5",,"2FD5",,,
9388,"2FD6","small_airport","Highlander Airport",28.8880004882812,-80.8664016723633,15,"NA","US","US-FL","Oak Hill","no","2FD6",,"2FD6",,,
9389,"2FD7","heliport","Air Orlando Heliport",28.4356002807617,-81.4730987548828,120,"NA","US","US-FL","Orlando","no","2FD7",,"2FD7",,,
9390,"2FD8","small_airport","Lib Field",29.5210990905762,-81.6323013305664,50,"NA","US","US-FL","Welaka","no","2FD8",,"2FD8",,,
9391,"2FD9","heliport","West Volusia Memorial Hospital Helistop",29.0438995361328,-81.3178024291992,78,"NA","US","US-FL","De Land","no","2FD9",,"2FD9",,,
9392,"2FL0","small_airport","Crystal Village Airport",30.4568996429443,-85.6859970092773,113,"NA","US","US-FL","Wausau","no","2FL0",,"2FL0",,,
9393,"2FL1","heliport","Broward County Civic Arena Heliport",26.1594009399414,-80.3255996704102,10,"NA","US","US-FL","Sunrise","no","2FL1",,"2FL1",,,
9394,"2FL2","heliport","Pbso-West County Jail Heliport",26.7243995666504,-80.6643981933594,14,"NA","US","US-FL","Belle Glade","no","2FL2",,"2FL2",,,
9395,"2FL3","small_airport","Folsom Airport",30.6725997924805,-85.0835037231445,155,"NA","US","US-FL","Cypress","no","2FL3",,"2FL3",,,
9396,"2FL4","heliport","Brady Heliport",26.8558006286621,-80.0746994018555,4,"NA","US","US-FL","Juna Beach","no","2FL4",,"2FL4",,,
9397,"2FL5","heliport","Brooksville International Airways, Inc. Heliport",28.423900604248,-81.4597015380859,95,"NA","US","US-FL","Orlando","no","2FL5",,"2FL5",,,
9398,"2FL7","heliport","Porta Target Heliport",27.9242000579834,-80.6137008666992,28,"NA","US","US-FL","Palm Bay","no","2FL7",,"2FL7",,,
9399,"2FL8","small_airport","Tiger Lake Airport",27.8836002349854,-81.3630981445312,54,"NA","US","US-FL","River Ranch","no","2FL8",,"2FL8",,,
9400,"2FL9","heliport","Heart of Florida Medical Center Heliport",28.1797008514404,-81.6389999389648,166,"NA","US","US-FL","Haines City","no","2FL9",,"2FL9",,,
9401,"2G6","seaplane_base","Mc Laughlin Seaplane Base",37.3205986023,-77.3458023071,7,"NA","US","US-VA","Chester","no","2G6",,"2G6",,,
9402,"2G8","small_airport","Gorham Airport",44.3931007385254,-71.1967010498047,835,"NA","US","US-NH","Gorham","no","2G8",,"2G8",,"http://en.wikipedia.org/wiki/Gorham_Airport",
9403,"2GA0","small_airport","Kennedy Intranational Airport",33.5265007019043,-83.6380004882812,695,"NA","US","US-GA","Newborn","no","2GA0",,"2GA0",,,
9404,"2GA1","small_airport","Poole Farm Airport",33.6806983947754,-83.8526992797852,830,"NA","US","US-GA","Oxford","no","2GA1",,"2GA1",,,
9405,"2GA2","small_airport","Swaids Field",32.3945999145508,-81.2807006835938,85,"NA","US","US-GA","Springfield","no","2GA2",,"2GA2",,,
9406,"2GA3","small_airport","Wrights Field",32.206298828125,-83.7863006591797,383,"NA","US","US-GA","Pinehurst","no","2GA3",,"2GA3",,,
9407,"2GA4","small_airport","Mack's Field",32.1712989807129,-83.7556991577148,400,"NA","US","US-GA","Pinehurst","no","2GA4",,"2GA4",,,
9408,"2GA5","small_airport","Windrift Aerodrome",33.0418014526367,-84.4320983886719,780,"NA","US","US-GA","Concord","no","2GA5",,"2GA5",,,
9409,"2GA6","small_airport","Catoosa Springs STOLport",34.9173011779785,-85.0524978637695,930,"NA","US","US-GA","Ringgold","no","2GA6",,"2GA6",,,
9410,"2GA7","heliport","Morgan Falls Heliport",33.9659004211426,-84.3620986938477,998,"NA","US","US-GA","Roswell","no","2GA7",,"2GA7",,,
9411,"2GA8","small_airport","Shannon Flight Strip",34.3498001098633,-85.0768966674805,677,"NA","US","US-GA","Shannon","no","2GA8",,"2GA8",,,
9412,"2GA9","small_airport","Lenora Airport",33.8045997619629,-83.9962997436523,940,"NA","US","US-GA","Snellville","no","2GA9",,"2GA9",,,
9413,"2GE1","heliport","Burke County Hospital Heliport",33.084400177002,-82.0130996704102,264,"NA","US","US-GA","Waynesboro","no","2GE1",,"2GE1",,,
9414,"2GE2","heliport","Georgia Baptist Urgent Care Heliport",32.4490013122559,-84.4798965454102,860,"NA","US","US-GA","Fayetteville","no","2GE2",,"2GE2",,,
9415,"2GE3","small_airport","Smith Airport",33.6762008666992,-83.2593002319336,550,"NA","US","US-GA","Greensboro","no","2GE3",,"2GE3",,,
9416,"2GE4","heliport","Georgia Bureau of Investigation Heliport",33.6911010742188,-84.2722015380859,800,"NA","US","US-GA","Decatur","no","2GE4",,"2GE4",,,
9417,"2GE5","small_airport","Chukkar Farm Ultralightport",34.1977996826172,-84.3193969726562,1000,"NA","US","US-GA","Alpharetta","no","2GE5",,"2GE5",,,
9418,"2GE6","heliport","Virgil Heliport",31.5953006744385,-84.4227981567383,300,"NA","US","US-GA","Albany","no","2GE6",,"2GE6",,,
9419,"2GE7","small_airport","Petty Farms Airport",34.9580993652344,-84.7791976928711,760,"NA","US","US-GA","Crandall","no","2GE7",,"2GE7",,,
9420,"2GE8","small_airport","Andy Fields Airport",33.4641990661621,-84.6632995605469,980,"NA","US","US-GA","Newnan","no","2GE8",,"2GE8",,,
9421,"2GE9","heliport","Tract Heliport",33.8974990844727,-84.0239028930664,1000,"NA","US","US-GA","Snellville","no","2GE9",,"2GE9",,,
9422,"2H3","small_airport","Cornell Municipal Airport",45.1655006408691,-91.1056976318359,1154,"NA","US","US-WI","Cornell","no","2H3",,"2H3",,,
9423,"2H4","small_airport","Triple H Airport",42.3652992248535,-85.5558013916016,785,"NA","US","US-MI","Parchment","no","2H4",,"2H4",,,
9424,"2H5","small_airport","Happy Landings Airport",29.5048999786377,-95.9001007080078,105,"NA","US","US-TX","Houston","no","2H5",,"2H5",,,
9425,"2H8","small_airport","Paulding Airport Inc Airport",41.168098449707,-84.5569000244141,721,"NA","US","US-OH","Paulding","no","2H8",,"2H8",,,
9426,"2I2","small_airport","Olive Hill-Sellers' Field",38.2537002563477,-83.1429977416992,1016,"NA","US","US-KY","Olive Hill","no","2I2",,"2I2",,,
9427,"2IA0","heliport","Genesis Medical Center East Campus Heliport",41.5416984558105,-90.5565032958984,677,"NA","US","US-IA","Davenport","no","2IA0",,"2IA0",,,
9428,"2IA1","heliport","Finley Hospital Heliport",42.4958000183105,-90.6848983764648,900,"NA","US","US-IA","Dubuque","no","2IA1",,"2IA1",,,
9429,"2IA2","heliport","Central Community Hospital Heliport",42.8574981689453,-91.4145965576172,774,"NA","US","US-IA","Elkader","no","2IA2",,"2IA2",,,
9430,"2IA3","heliport","Medical Heliport",40.9620018005371,-91.5598983764648,734,"NA","US","US-IA","Mount Pleasant","no","2IA3",,"2IA3",,,
9431,"2IA4","heliport","Cmc At West Ninth Heliport",42.4609985351562,-92.3448028564453,922,"NA","US","US-IA","Waterloo","no","2IA4",,"2IA4",,,
9432,"2IA5","heliport","Grape Community Hospital Heliport",40.622501373291,-95.6496963500977,961,"NA","US","US-IA","Hamburg","no","2IA5",,"2IA5",,,
9433,"2IA6","heliport","Stewart Memorial Hospital Heliport",42.2700004577637,-94.7335968017578,1243,"NA","US","US-IA","Lake City","no","2IA6",,"2IA6",,,
9434,"2IA7","heliport","Downtown Heliport",41.9728012084961,-91.6692962646484,724,"NA","US","US-IA","Cedar Rapids","no","2IA7",,"2IA7",,,
9435,"2IA8","heliport","Burgess Health Center Heliport",42.0264015198,-96.1063995361,1049,"NA","US","US-IA","Onawa","no","2IA8",,"2IA8",,,
9436,"2IA9","small_airport","South 80 Field",43.1907997131348,-93.7707977294922,1210,"NA","US","US-IA","Crystal Lake","no","2IA9",,"2IA9",,,
9437,"2ID2","small_airport","Linda's Roost Airport",43.9543991088867,-113.647003173828,6250,"NA","US","US-ID","Mackay","no","2ID2",,"2ID2",,,
45385,"2ID3","small_airport","Josephine Ranch Airport",42.751833,-116.677333,5100,"NA","US","US-ID","Triangle","no","2ID3",,"2ID3",,,
9438,"2ID4","closed","Silverwood Airport",47.9081993103,-116.708999634,2350,"NA","US","US-ID","Athol","no","2ID4",,"2ID4",,,
45391,"2ID5","small_airport","Splan Airport",44.807467,-116.049483,4987,"NA","US","US-ID","Mccall","no","2ID5",,"2ID5",,,
45395,"2ID6","small_airport","Lemons Field",43.927336,-116.946475,2280,"NA","US","US-ID","Fruitland","no","2ID6",,"2ID6",,,
9439,"2ID7","small_airport","Cayuse Creek /US Forest Service/ Airport",46.6665992737,-115.072998047,3500,"NA","US","US-ID","Cayuse Creek","no","2ID7",,"2ID7",,,
45400,"2ID9","heliport","St. Benedicts Helipad",42.73,-114.518333,4000,"NA","US","US-ID","Jerome","no","2ID9",,"2ID9",,,
45409,"2IG3","heliport","Horseshoe Casino Heliport",41.687778,-87.500833,586,"NA","US","US-IN","Whiting","no","2IG3",,"2IG3",,,
20770,"2IG4","small_airport","Ed-Air Airport",38.851398468,-87.4997024536,426,"NA","US","US-IN","Oaktown","no","2IG4",,"2IG4",,,"Formerly KOTN, Formerly OTN"
9371,"2IG5","heliport","Heli-Bell Museum Heliport",41.1716995239258,-86.0428009033203,822,"NA","US","US-IN","Mentone","no","2IG5",,"2IG5",,,"Formerly 2E4"
45405,"2IG6","heliport","Bloomington Hospital Heliport",39.160556,-86.541389,800,"NA","US","US-IN","Bloomington","no","2IG6",,"2IG6",,,
9440,"2II0","small_airport","Indian Hills Flying Field",40.4174003601074,-86.1524963378906,860,"NA","US","US-IN","Kokomo","no","2II0",,"2II0",,,
9441,"2II1","small_airport","Yoder Airport",41.6097984313965,-85.5254974365234,905,"NA","US","US-IN","Emma","no","2II1",,"2II1",,,
9442,"2II2","small_airport","Indian Creek Airport",37.9874992370605,-87.9384002685547,380,"NA","US","US-IN","Mount Vernon","no","2II2",,"2II2",,,
9443,"2II3","small_airport","Stottlemyer Airport",40.2266998291016,-85.8163986206055,865,"NA","US","US-IN","Frankton","no","2II3",,"2II3",,,
9444,"2II4","heliport","Psi Heliport",39.7112007141113,-86.3855972290039,780,"NA","US","US-IN","Plainfield","no","2II4",,"2II4",,,
9445,"2II5","heliport","Burns International Harbor Heliport",41.6370010375977,-87.1522979736328,596,"NA","US","US-IN","Portage","no","2II5",,"2II5",,,
9446,"2II6","small_airport","Baird-Wolford Airport",40.2648010253906,-86.1027984619141,880,"NA","US","US-IN","Tipton","no","2II6",,"2II6",,,
9447,"2II7","heliport","K-9 Korner Heliport",40.8925018310547,-85.2050018310547,825,"NA","US","US-IN","Ossian","no","2II7",,"2II7",,,
9448,"2II8","heliport","West Central Community Hospital Heliport",39.652400970459,-87.3979034423828,486,"NA","US","US-IN","Clinton","no","2II8",,"2II8",,,
9449,"2II9","heliport","Rice Private Heliport",40.1528015136719,-87.3080978393555,660,"NA","US","US-IN","Covington","no","2II9",,"2II9",,,
9450,"2IL0","small_airport","Sneek Airport",42.1814002990723,-89.6769027709961,909,"NA","US","US-IL","Shannon","no","2IL0",,"2IL0",,,
9451,"2IL1","small_airport","Mc Cartney Airport",42.413898468,-89.3292999268,908,"NA","US","US-IL","Durand","no","2IL1",,"2IL1",,,
9452,"2IL2","small_airport","Watters Airport",41.0533981323242,-88.4611968994141,660,"NA","US","US-IL","Dwight","no","2IL2",,"2IL2",,,
9453,"2IL3","small_airport","Mc Neal's Field",41.5158996582,-90.3796005249,575,"NA","US","US-IL","East Moline","no","2IL3",,"2IL3",,,
9454,"2IL4","small_airport","Mountain Airport",39.7792015075684,-90.7485961914062,590,"NA","US","US-IL","Perry","no","2IL4",,"2IL4",,,
9455,"2IL5","small_airport","Sutton Airport",37.9342002868652,-88.2316970825195,470,"NA","US","US-IL","Omaha","no","2IL5",,"2IL5",,,
9456,"2IL6","small_airport","Low and Slow Airport",39.1375007629395,-90.629997253418,455,"NA","US","US-IL","Hardin","no","2IL6",,"2IL6",,,
9457,"2IL7","small_airport","Ben Emge Airport",38.5153007507324,-90.0279006958008,555,"NA","US","US-IL","Belleville","no","2IL7",,"2IL7",,,
9458,"2IL8","heliport","Il.Dept Of Transportation Heliport",42.0199377922,-88.2812525332,730,"NA","US","US-IL","Elgin","no","2IL8",,"2IL8",,,
9459,"2IL9","small_airport","Meadow Creek Airport",41.4328002929688,-87.7817001342773,770,"NA","US","US-IL","Monee","no","2IL9",,"2IL9",,,
9460,"2IN0","small_airport","Skip's Place Airport",40.8368988037109,-85.1710968017578,858,"NA","US","US-IN","Ossian","no","2IN0",,"2IN0",,,
9461,"2IN2","small_airport","Gerig's Field",41.0092010498047,-85.3713989257812,850,"NA","US","US-IN","Roanoke","no","2IN2",,"2IN2",,,
9462,"2IN3","small_airport","Tatertown Airport",41.0848007202148,-86.924201965332,700,"NA","US","US-IN","Medaryville","no","2IN3",,"2IN3",,,
9463,"2IN4","small_airport","Scott Field",41.2566986083984,-86.189697265625,810,"NA","US","US-IN","Argos","no","2IN4",,"2IN4",,,
9464,"2IN5","small_airport","Midkiff Airport",40.0152015686035,-85.472900390625,1038,"NA","US","US-IN","Sulphur Springs","no","2IN5",,"2IN5",,,
9465,"2IN6","small_airport","Galloway Airport",40.0419006347656,-85.9169006347656,830,"NA","US","US-IN","Noblesville","no","2IN6",,"2IN6",,,
9466,"2IN7","heliport","Columbus Regional Hospital Heliport",39.2183990478516,-85.8949966430664,632,"NA","US","US-IN","Columbus","no","2IN7",,"2IN7",,,
